,Magnetic potential
102918,0.030041281759537672
102919,0.030041368620961757
102920,0.03004144103545716
102921,0.03004150090010794
102922,0.030041549756193414
102923,0.030041588839109196
102924,0.030041619120467683
102925,0.030041641342228354
102926,0.030041656043206442
102927,0.03004166357845439
102928,0.03004166413195824
102929,0.030041657722920084
102930,0.030041644205643925
102931,0.030041623262708084
102932,0.030041594390670008
102933,0.030041556876959252
102934,0.030041509765790876
102935,0.03004145180975837
102936,0.030041381402099505
102937,0.030041296482347157
102938,0.03004119440524458
102939,0.030041071760116198
102940,0.030040924127742334
102941,0.030040745770614705
102942,0.03004052928511844
102943,0.03004026533087307
102944,0.03003994274469636
102945,0.030039549706790198
102946,0.030039077154203675
102947,0.030038526035146746
102948,0.03003791920034291
102949,0.030037314521941506
102950,0.03372643454709002
102951,0.03372621541514241
102952,0.033726160429561974
102953,0.033726265955235306
102954,0.03372650214609667
102955,0.03372682744627652
102956,0.033727200917603783
102957,0.03372758914099889
102958,0.03372796834444704
102959,0.03372832366442841
102960,0.0337286472177352
102961,0.03372893601418165
102962,0.03372919018532904
102963,0.03372941166246884
102964,0.03372960327185902
102965,0.033729768157649526
102966,0.03372990943857433
102967,0.033730030020630464
102968,0.03373013250830807
102969,0.03373021917484312
102970,0.03373029196561427
102971,0.03373035251841196
102972,0.03373040219072043
102973,0.0337304420882695
102974,0.033730473091664145
102975,0.03373049587942559
102976,0.03373051094664567
102977,0.03373051861891068
102978,0.033730519061344756
102979,0.03373051228264972
102980,0.03373049813392944
102981,0.03373047630190751
102982,0.03373044629588115
102983,0.033730407427395054
102984,0.03373035878115326
102985,0.03373029917511766
102986,0.0337302271071253
102987,0.03373014068490133
102988,0.033730037536609796
102989,0.03372991470139042
102990,0.033729768506488816
102991,0.033729594455084305
102992,0.03372938718629733
102993,0.03372914064001896
102994,0.03372884867733767
102995,0.03372850656448469
102996,0.033728113842621685
102997,0.03372767892749366
102998,0.03372722481884622
102999,0.03372679304406209
103000,0.03742480094968599
103001,0.03742464124264576
103002,0.037424594581934846
103003,0.0374246609681836
103004,0.037424824549644006
103005,0.037425060475042016
103006,0.03742534187525997
103007,0.03742564470683621
103008,0.03742595008138465
103009,0.03742624469371804
103010,0.03742652017211788
103011,0.037426772004744924
103012,0.03742699843990483
103013,0.03742719954842845
103014,0.03742737650442364
103015,0.037427531072850025
103016,0.0374276652657604
103017,0.037427781124535084
103018,0.0374278805906505
103019,0.03742796543568491
103020,0.03742803722918785
103021,0.03742809732955163
103022,0.03742814688792059
103023,0.037428186858656384
103024,0.03742821801225472
103025,0.03742824094817748
103026,0.03742825610606412
103027,0.03742826377439747
103028,0.037428264096047735
103029,0.03742825707029099
103030,0.03742824255095092
103031,0.03742822024028235
103032,0.03742818967812851
103033,0.037428150225766454
103034,0.037428101043744944
103035,0.03742804106299593
103036,0.037427968948726645
103037,0.03742788305741258
103038,0.037427781389266675
103039,0.0374276615430665
103040,0.03742752068924403
103041,0.037427355593843734
103042,0.037427162754286016
103043,0.03742693875053758
103044,0.037426680967577404
103045,0.037426388881207945
103046,0.03742606605044933
103047,0.03742572269657483
103048,0.03742537812028125
103049,0.03742506124722114
103050,0.04112070224897871
103051,0.041120582932771765
103052,0.04112054444846336
103053,0.041120587812618195
103054,0.04112070426169207
103055,0.041120878581126966
103056,0.04112109303092948
103057,0.04112133052444116
103058,0.04112157655598235
103059,0.04112181997521678
103060,0.0411220529606415
103061,0.04112227055869915
103062,0.04112247006351366
103063,0.04112265040391449
103064,0.04112281161842047
103065,0.04112295444350732
103066,0.041123080010593296
103067,0.041123189634308874
103068,0.04112328467149026
103069,0.04112336643195594
103070,0.04112343612552528
103071,0.04112349483337913
103072,0.041123543495065015
103073,0.04112358290500279
103074,0.04112361371426324
103075,0.041123636434769954
103076,0.04112365144403107
103077,0.04112365898915278
103078,0.041123659189305106
103079,0.041123652036073245
103080,0.04112363739128494
103081,0.041123614981997465
103082,0.04112358439239483
103083,0.04112354505243144
103084,0.04112349622322683
103085,0.04112343697957556
103086,0.041123366190672785
103087,0.04112328250158796
103088,0.04112318432066797
103089,0.041123069822715755
103090,0.04112293698555604
103091,0.04112278368961567
103092,0.041122607926822013
103093,0.041122408184116915
103094,0.04112218407916549
103095,0.04112193730982817
103096,0.04112167289594322
103097,0.04112140049389285
103098,0.04112113523685232
103099,0.04112089721592031
103100,0.04479880725341835
103101,0.04479871622914884
103102,0.04479868478104991
103103,0.04479871406880949
103104,0.04479879905668435
103105,0.04479893018625142
103106,0.044799095602413755
103107,0.044799283183174984
103108,0.04479948197516907
103109,0.04479968296538554
103110,0.04479987931188295
103111,0.044800066219282425
103112,0.0448002406291757
103113,0.0448004008488493
103114,0.04480054619313134
103115,0.04480067667625196
103116,0.044800792765740824
103117,0.04480089519637988
103118,0.04480098483573648
103119,0.04480106259084114
103120,0.044801129346001056
103121,0.04480118592320083
103122,0.044801233058272175
103123,0.044801271387637384
103124,0.044801301441795824
103125,0.0448013236427974
103126,0.04480133830375716
103127,0.044801345629057396
103128,0.044801345714308084
103129,0.04480133854543833
103130,0.044801323996513265
103131,0.044801301826050056
103132,0.04480127167178392
103133,0.044801233044059766
103134,0.044801185318365924
103135,0.044801127728084936
103136,0.04480105935946949
103137,0.04480097915238824
103138,0.04480088591284252
103139,0.044800778347013875
103140,0.0448006551319887
103141,0.04480051504527081
103142,0.044800357182600906
103143,0.04480018129799282
103144,0.04479998829374422
103145,0.04479978085857385
103146,0.04479956418248544
103147,0.044799346557746984
103148,0.04479913952849206
103149,0.04479895716622859
103150,0.048439172441809064
103151,0.04843910175615704
103152,0.04843907608262649
103153,0.048439096457133096
103154,0.04843915988003605
103155,0.048439260187307605
103156,0.04843938933422792
103157,0.04843953868157616
103158,0.04843970001411446
103159,0.04843986619007294
103160,0.048440031444467596
103161,0.04844019143059615
103162,0.04844034309666676
103163,0.04844048448003841
103164,0.048440614477646485
103165,0.04844073262819394
103166,0.0484408389239253
103167,0.04844093365795084
103168,0.04844101730617334
103169,0.04844109043946333
103170,0.048441153660535176
103171,0.04844120756002232
103172,0.04844125268689251
103173,0.04844128952919339
103174,0.04844131850196769
103175,0.04844133993992781
103176,0.04844135409310033
103177,0.04844136112414378
103178,0.04844136110642781
103179,0.0484413540222643
103180,0.04844133976092888
103181,0.04844131811633846
103182,0.048441288784488695
103183,0.048441251361053296
103184,0.048441205339958285
103185,0.04844115011435095
103186,0.04844108498228711
103187,0.04844100916079165
103188,0.0484409218138415
103189,0.04844082210235857
103190,0.04844070926737957
103191,0.04844058276063435
103192,0.04844044243838391
103193,0.04844028883167626
103194,0.0484401234944522
103195,0.04843994940408079
103196,0.048439771342273036
103197,0.0484395961215905
103198,0.04843943246685381
103199,0.048439290362041657
103200,0.05201683085100643
103201,0.05201677511697726
103202,0.052016754098649434
103203,0.05201676865015281
103204,0.05201681692500269
103205,0.052016894846228595
103206,0.052016996862415635
103207,0.05201711676528365
103208,0.05201724839632127
103209,0.0520173861537951
103210,0.05201752528563061
103211,0.0520176620002334
103212,0.052017793446457544
103213,0.05201791761402076
103214,0.05201803319602985
103215,0.052018139442806345
103216,0.05201823602479331
103217,0.052018322913556105
103218,0.05201840028395161
103219,0.05201846843696762
103220,0.0520185277408845
103221,0.05201857858768853
103222,0.05201862136160841
103223,0.052018656416935774
103224,0.05201868406272334
103225,0.05201870455241597
103226,0.05201871807690071
103227,0.05201872475983902
103228,0.05201872465446489
103229,0.05201871774130773
103230,0.052018703926544514
103231,0.05201868304092387
103232,0.05201865483946431
103233,0.052018619002440904
103234,0.05201857513858234
103235,0.05201852279195174
103236,0.05201846145473524
103237,0.0520183905891588
103238,0.052018309663009556
103239,0.05201821820467113
103240,0.05201811588491702
103241,0.0520180026333097
103242,0.05201787879574891
103243,0.052017745334633686
103244,0.05201760406183781
103245,0.052017457875142295
103246,0.05201731094121035
103247,0.05201716873882337
103248,0.052017037860641664
103249,0.05201692549490221
103250,0.055501511851299236
103251,0.055501467322919835
103252,0.05550145003768781
103253,0.055501460678033424
103254,0.05550149807300004
103255,0.05550155946071264
103256,0.05550164094394142
103257,0.05550173801463213
103258,0.055501846040088315
103259,0.05550196064400821
103260,0.05550207795805285
103261,0.055502194751270495
103262,0.055502308462060425
103263,0.05550241716272182
103264,0.055502519484341484
103265,0.055502614523876656
103266,0.05550270174861108
103267,0.0555027809072562
103268,0.05550285195244296
103269,0.05550291497623972
103270,0.05550297015841442
103271,0.05550301772612299
103272,0.0555030579232683
103273,0.05550309098770416
103274,0.05550311713459398
103275,0.05550313654446687
103276,0.055503149354780096
103277,0.05550315565406148
103278,0.055503155477953814
103279,0.05550314880671521
103280,0.05550313556395131
103281,0.05550311561657986
103282,0.05550308877627497
103283,0.05550305480292659
103284,0.05550301341100623
103285,0.0555029642801751
103286,0.0555029070720231
103287,0.0555028414554803
103288,0.05550276714414565
103289,0.05550268394938701
103290,0.0555025918532901
103291,0.055502491104853904
103292,0.055502382340457804
103293,0.055502266724545876
103294,0.055502146097728085
103295,0.05550202310687298
103296,0.05550190127699274
103297,0.05550178497291171
103298,0.05550167919899829
103299,0.05550158920854835
103300,0.058857570015110466
103301,0.058857534026782066
103302,0.058857519737067245
103303,0.05885752768490652
103304,0.058857557107522836
103305,0.05885760609167791
103306,0.058857671854612166
103307,0.058857751084844326
103308,0.05885784027657835
103309,0.0588579360105844
103310,0.05885803515812938
103311,0.05885813500484452
103312,0.05885823330477226
103313,0.058858328281151895
103314,0.05885841859150313
103315,0.058858503272399124
103316,0.058858581675795524
103317,0.0588586534051076
103318,0.05885871825605496
103319,0.0588587761648619
103320,0.0588588271647128
103321,0.05885887135029634
103322,0.058858908849679765
103323,0.058858939802488255
103324,0.05885896434331016
103325,0.058858982589318744
103326,0.058858994631238434
103327,0.05885900052695088
103328,0.0588590002972154
103329,0.05885899392316078
103330,0.058858981345391234
103331,0.05885896246474452
103332,0.058858937144953286
103333,0.058858905217703095
103334,0.058858866490861424
103335,0.0588588207609768
103336,0.058858767831507924
103337,0.05885870753860761
103338,0.05885863978658116
103339,0.05885856459521927
103340,0.05885848216083353
103341,0.058858392931643466
103342,0.058858297695726126
103343,0.05885819767559497
103344,0.05885809461742506
103345,0.05885799085547194
103346,0.05885788932507664
103347,0.05885779349423529
103348,0.0588577071888365
103349,0.05885763430467034
103350,0.062044214876035904
103351,0.062044185492137666
103352,0.06204417361445944
103353,0.062044179667681124
103354,0.06204420314271203
103355,0.06204424268644733
103356,0.06204429627899115
103357,0.06204436145829209
103358,0.06204443555120494
103359,0.06204451587873504
103360,0.06204459991624213
103361,0.062044685401991845
103362,0.062044770396930904
103363,0.06204485330413915
103364,0.06204493285855922
103365,0.06204500809735139
103366,0.06204507831962528
103367,0.06204514304219511
103368,0.062045201955930974
103369,0.06204525488551671
103370,0.06204530175407478
103371,0.06204534255317202
103372,0.062045377318112785
103373,0.06204540610808028
103374,0.06204542899052785
103375,0.06204544602918749
103376,0.06204545727510753
103377,0.062045462760222186
103378,0.06204546249307398
103379,0.062045456456444104
103380,0.062045444606790595
103381,0.0620454268755519
103382,0.06204540317254341
103383,0.062045373391861704
103384,0.06204533742091504
103385,0.062045295153410514
103386,0.062045246507332286
103387,0.06204519144909729
103388,0.06204513002510509
103389,0.06204506240168921
103390,0.06204498891386119
103391,0.06204491012200568
103392,0.06204482687361805
103393,0.062044740364148206
103394,0.062044652187153604
103395,0.06204456435988438
103396,0.062044479307443424
103397,0.06204439978883727
103398,0.06204432875388978
103399,0.06204426913257089
103400,0.06501613947719279
103401,0.06501611526685798
103402,0.06501610534077167
103403,0.06501611003446695
103404,0.06501612900060023
103405,0.06501616126366394
103406,0.06501620533423753
103407,0.06501625935931679
103408,0.06501632128316892
103409,0.06501638899695882
103410,0.06501646046245538
103411,0.06501653380280366
103412,0.06501660735979323
103413,0.06501667972143066
103414,0.06501674972590317
103415,0.06501681644862022
103416,0.06501687917851588
103417,0.06501693738871003
103418,0.06501699070536106
103419,0.06501703887734228
103420,0.06501708174836775
103421,0.06501711923242277
103422,0.06501715129280933
103423,0.06501717792476398
103424,0.06501719914140322
103425,0.06501721496265836
103426,0.06501722540684596
103427,0.06501723048455461
103428,0.06501723019459806
103429,0.06501722452187428
103430,0.06501721343707684
103431,0.06501719689832092
103432,0.06501717485487413
103433,0.06501714725331371
103434,0.065017114046566
103435,0.06501707520640475
103436,0.06501703074007137
103437,0.0650169807116939
103438,0.06501692526906239
103439,0.06501686467598519
103440,0.06501679934979883
103441,0.06501672990252691
103442,0.06501665718260685
103443,0.06501658231205094
103444,0.0650165067116093
103445,0.06501643210447558
103446,0.06501636048821242
103447,0.06501629406600484
103448,0.06501623513312456
103449,0.06501618592287864
103450,0.0677246373646059
103451,0.06772461725325754
103452,0.06772460891473711
103453,0.06772461261555221
103454,0.06772462811390145
103455,0.06772465469385687
103456,0.0677246912405509
103457,0.0677247363423344
103458,0.06772478840380018
103459,0.06772484575505482
103460,0.06772490674641021
103461,0.06772496982228261
103462,0.06772503357234741
103463,0.06772509676122808
103464,0.06772515833999446
103465,0.06772521744363036
103466,0.06772527337868774
103467,0.06772532560488154
103468,0.06772537371366733
103469,0.06772541740607306
103470,0.06772545647134717
103471,0.06772549076739638
103472,0.06772552020353612
103473,0.06772554472575762
103474,0.0677255643045078
103475,0.06772557892486043
103476,0.06772558857890539
103477,0.0677255932601796
103478,0.06772559295999538
103479,0.0677255876655744
103480,0.06772557735996784
103481,0.0677255620238219
103482,0.06772554163913487
103483,0.06772551619523684
103484,0.06772548569729872
103485,0.06772545017773143
103486,0.06772540971084329
103487,0.06772536443105824
103488,0.06772531455481069
103489,0.06772526040587763
103490,0.0677252024433252
103491,0.06772514129039556
103492,0.06772507776153927
103493,0.06772501288349139
103494,0.06772494790501432
103495,0.0677248842890722
103496,0.06772482368130608
103497,0.06772476785034126
103498,0.06772471859908674
103499,0.06772467765165902
103500,0.0701192673783684
103501,0.07011925054760987
103502,0.07011924350769466
103503,0.07011924647174145
103504,0.0701192592682773
103505,0.07011928136308183
103506,0.0701193119096367
103507,0.07011934981961107
103508,0.07011939384310141
103509,0.0701194426487876
103510,0.07011949489617246
103511,0.07011954929482397
103512,0.07011960464831157
103513,0.0701196598828239
103514,0.07011971406205676
103515,0.07011976639085149
103516,0.07011981621037064
103517,0.07011986298748821
103518,0.07011990630071596
103519,0.07011994582452469
103520,0.07011998131344427
103521,0.07012001258689976
103522,0.07012003951538975
103523,0.07012006200834478
103524,0.07012008000381453
103525,0.07012009346000989
103526,0.07012010234865798
103527,0.07012010665010196
103528,0.07012010635008109
103529,0.07012010143815364
103530,0.07012009190776519
103531,0.07012007775801418
103532,0.07012005899721854
103533,0.07012003564843361
103534,0.07012000775710475
103535,0.07011997540104517
103536,0.07011993870289074
103537,0.0701198978450791
103538,0.07011985308720016
103539,0.07011980478523916
103540,0.07011975341176004
103541,0.07011969957544698
103542,0.07011964403766971
103543,0.07011958772295396
103544,0.07011953171959642
103545,0.07011947726642444
103546,0.07011942572218106
103547,0.07011937851550705
103548,0.07011933707611095
103549,0.070119302751251
103550,0.07215006685268588
103551,0.07215005267140513
103552,0.07215004669955141
103553,0.0721500491088454
103554,0.0721500597755811
103555,0.07215007829487863
103556,0.07215010401516068
103557,0.0721501360875138
103558,0.07215017352328032
103559,0.07215021525322557
103560,0.07215026018266299
103561,0.0721503072385527
103562,0.07215035540637219
103563,0.07215040375615603
103564,0.07215045145831941
103565,0.07215049779066508
103566,0.07215054213835748
103567,0.07215058398872096
103568,0.07215062292258141
103569,0.07215065860361539
103570,0.07215069076687078
103571,0.07215071920732802
103572,0.07215074376910888
103573,0.07215076433572809
103574,0.07215078082162078
103575,0.07215079316506508
103576,0.07215080132254675
103577,0.07215080526457383
103578,0.07215080497293533
103579,0.0721508004394042
103580,0.07215079166590191
103581,0.07215077866616681
103582,0.0721507614689922
103583,0.0721507401231197
103584,0.0721507147038748
103585,0.07215068532161073
103586,0.07215065213196473
103587,0.0721506153478151
103588,0.07215057525264124
103589,0.07215053221471704
103590,0.07215048670120622
103591,0.07215043929078674
103592,0.07215039068295229
103593,0.07215034170169979
103594,0.07215029329104096
103595,0.072150246499837
103596,0.07215020245402518
103597,0.07215016231551026
103598,0.07215012722883601
103599,0.07215009825902174
103600,0.07377022540381695
103601,0.07377021337988847
103602,0.07377020829114382
103603,0.07377021027705817
103604,0.07377021924693888
103605,0.07377023488940598
103606,0.07377025669636407
103607,0.07377028399807505
103608,0.07377031600496403
103609,0.07377035185162227
103610,0.07377039063899
103611,0.0737704314716646
103612,0.07377047348842093
103613,0.07377051588512518
103614,0.07377055793012435
103615,0.07377059897283475
103616,0.07377063844663023
103617,0.07377067586728515
103618,0.07377071082821371
103619,0.07377074299362635
103620,0.07377077209054672
103621,0.07377079790043822
103622,0.07377082025100255
103623,0.07377083900855172
103624,0.07377085407122361
103625,0.07377086536321201
103626,0.07377087283011298
103627,0.07377087643544544
103628,0.07377087615837909
103629,0.07377087199269533
103630,0.0737708639470067
103631,0.07377085204626638
103632,0.07377083633460467
103633,0.0737708168795266
103634,0.07377079377748955
103635,0.07377076716084144
103636,0.07377073720603085
103637,0.07377070414289014
103638,0.07377066826463315
103639,0.07377062993799534
103640,0.07377058961268171
103641,0.0737705478289924
103642,0.07377050522220721
103643,0.07377046252208952
103644,0.0737704205458022
103645,0.07377038018271645
103646,0.0737703423701252
103647,0.07377030805979765
103648,0.0737702781765858
103649,0.0737702535717554
103650,0.07493902200507724
103651,0.07493901175093137
103652,0.07493900739609015
103653,0.07493900905476898
103654,0.07493901665945922
103655,0.07493902996734882
103656,0.07493904857726637
103657,0.07493907195495617
103658,0.07493909946377576
103659,0.07493913039769722
103660,0.07493916401373546
103661,0.07493919956149106
103662,0.07493923630822258
103663,0.07493927355860634
103664,0.07493931066899528
103665,0.07493934705649004
103666,0.07493938220347032
103667,0.07493941565841146
103668,0.07493944703386317
103669,0.07493947600242867
103670,0.07493950229148785
103671,0.07493952567728718
103672,0.07493954597889181
103673,0.0749395630523775
103674,0.07493957678553761
103675,0.07493958709329829
103676,0.07493959391397333
103677,0.07493959720644516
103678,0.07493959694833008
103679,0.0749395931351674
103680,0.07493958578066248
103681,0.07493957491800554
103682,0.07493956060228055
103683,0.0749395429139625
103684,0.07493952196347564
103685,0.07493949789674019
103686,0.0749394709015671
103687,0.07493944121466414
103688,0.07493940912888704
103689,0.07493937500020911
103690,0.07493933925370072
103691,0.07493930238762062
103692,0.07493926497456066
103693,0.07493922765849424
103694,0.07493919114661633
103695,0.07493915619508401
103696,0.07493912358821737
103697,0.0749390941114084
103698,0.07493906851886102
103699,0.07493904749822965
103700,0.07562471969795401
103701,0.07562471090565412
103702,0.07562470716369474
103703,0.07562470856637683
103704,0.07562471506271472
103705,0.07562472646085841
103706,0.07562474244026009
103707,0.0756247625701418
103708,0.07562478633229991
103709,0.07562481314608091
103710,0.07562484239346048
103711,0.07562487344248527
103712,0.07562490566779934
103713,0.07562493846747911
103714,0.07562497127586845
103715,0.07562500357248864
103716,0.07562503488737732
103717,0.07562506480338173
103718,0.07562509295601241
103719,0.07562511903147169
103720,0.07562514276343041
103721,0.07562516392905688
103722,0.07562518234471924
103723,0.07562519786169904
103724,0.0756252103621775
103725,0.07562521975568949
103726,0.07562522597618794
103727,0.07562522897981913
103728,0.0756252287434795
103729,0.07562522526420103
103730,0.07562521855939566
103731,0.0756252086679733
103732,0.0756251956523308
103733,0.07562517960118753
103734,0.07562516063321092
103735,0.07562513890133118
103736,0.07562511459758177
103737,0.07562508795822277
103738,0.07562505926880378
103739,0.0756250288687072
103740,0.07562499715459098
103741,0.07562496458203677
103742,0.07562493166462844
103743,0.07562489896967119
103744,0.07562486710984276
103745,0.07562483673028259
103746,0.07562480849098588
103747,0.07562478304487363
103748,0.07562476101250926
103749,0.07562474295504495
103750,0.07580703961353595
103751,0.07580703203648362
103752,0.0758070288087387
103753,0.07580703000879443
103754,0.075807035597603
103755,0.07580704542167094
103756,0.0758070592219287
103757,0.07580707664740849
103758,0.07580709727238534
103759,0.07580712061546124
103760,0.07580714615909762
103761,0.07580717336828774
103762,0.0758072017073545
103763,0.07580723065419664
103764,0.07580725971163921
103765,0.07580728841583148
103766,0.07580731634186044
103767,0.07580734310690049
103768,0.07580736837130898
103769,0.07580739183810939
103770,0.07580741325129627
103771,0.07580743239336157
103772,0.07580744908239066
103773,0.07580746316902032
103774,0.07580747453349504
103775,0.07580748308300701
103776,0.07580748874946056
103777,0.0758074914877658
103778,0.07580749127473543
103779,0.07580748810863447
103780,0.07580748200941186
103781,0.0758074730196222
103782,0.07580746120602457
103783,0.07580744666181986
103784,0.0758074295094557
103785,0.07580740990388496
103786,0.07580738803611287
103787,0.07580736413680089
103788,0.0758073384796232
103789,0.07580731138398902
103790,0.07580728321666758
103791,0.0758072543917891
103792,0.07580722536866513
103793,0.0758071966468945
103794,0.07580716875831792
103795,0.07580714225557147
103796,0.0758071176972713
103797,0.07580709563022665
103798,0.07580707656948996
103799,0.07580706097745171
103800,0.07547883621262841
103801,0.0754788296519601
103802,0.07547882685760099
103803,0.07547882789540651
103804,0.0754788327350653
103805,0.07547884125229942
103806,0.07547885323542664
103807,0.07547886839562713
103808,0.07547888637998085
103809,0.07547890678619698
103810,0.07547892917794663
103811,0.07547895309981427
103812,0.07547897809106874
103813,0.07547900369768204
103814,0.07547902948225929
103815,0.07547905503175714
103816,0.07547907996304415
103817,0.07547910392648724
103818,0.07547912660783325
103819,0.07547914772869721
103820,0.07547916704598162
103821,0.075479184350537
103822,0.07547919946534691
103823,0.07547921224348286
103824,0.07547922256603687
103825,0.0754792303401989
103826,0.07547923549761207
103827,0.0754792379931062
103828,0.07547923780388259
103829,0.07547923492919846
103830,0.07547922939057712
103831,0.07547922123254788
103832,0.0754792105238964
103833,0.07547919735937997
103834,0.07547918186183109
103835,0.07547916418453572
103836,0.07547914451372817
103837,0.07547912307099502
103838,0.07547910011532626
103839,0.07547907594449738
103840,0.07547905089542
103841,0.07547902534306791
103842,0.07547899969758505
103843,0.07547897439922224
103844,0.07547894991084442
103845,0.07547892670790649
103846,0.0754789052660117
103847,0.07547888604643016
103848,0.07547886948023699
103849,0.07547885595199223
103850,0.07464669061623616
103851,0.07464668491058765
103852,0.07464668248310691
103853,0.07464668338947103
103854,0.07464668760584028
103855,0.0746466950304457
103856,0.07464670548851479
103857,0.07464671874008068
103858,0.0746467344900172
103859,0.07464675239952584
103860,0.07464677209827486
103861,0.07464679319644668
103862,0.0746468152960666
103863,0.07464683800113817
103864,0.07464686092627733
103865,0.07464688370369454
103866,0.07464690598851177
103867,0.07464692746250796
103868,0.07464694783646354
103869,0.0746469668513198
103870,0.07464698427839102
103871,0.07464699991886749
103872,0.07464701360283481
103873,0.07464702518801289
103874,0.07464703455839096
103875,0.07464704162290653
103876,0.07464704631428769
103877,0.07464704858815169
103878,0.07464704842242807
103879,0.07464704581715116
103880,0.07464704079464479
103881,0.0746470334001002
103882,0.07464702370252482
103883,0.07464701179601432
103884,0.07464699780127283
103885,0.074646981867273
103886,0.07464696417291385
103887,0.07464694492849482
103888,0.07464692437678777
103889,0.07464690279345287
103890,0.07464688048651903
103891,0.07464685779464053
103892,0.07464683508385501
103893,0.07464681274261582
103894,0.07464679117495611
103895,0.07464677079176978
103896,0.07464675200035709
103897,0.07464673519257344
103898,0.0746467207321137
103899,0.07464670894163827
103900,0.0733303165998711
103901,0.07333031161759082
103902,0.07333030950204561
103903,0.07333031030065262
103904,0.07333031399442214
103905,0.07333032049912042
103906,0.0733303296690197
103907,0.07333034130291688
103908,0.07333035515195077
103909,0.07333037092865609
103910,0.07333038831666144
103911,0.07333040698046583
103912,0.07333042657480182
103913,0.0733304467531957
103914,0.0733304671754524
103915,0.0733304875139095
103916,0.07333050745840897
103917,0.07333052672002356
103918,0.07333054503363932
103919,0.07333056215954094
103920,0.07333057788417115
103921,0.07333059202024506
103922,0.07333060440639606
103923,0.07333061490651904
103924,0.0733306234089581
103925,0.0733306298256658
103926,0.07333063409143897
103927,0.07333063616331395
103928,0.07333063602018278
103929,0.07333063366267059
103930,0.07333062911329404
103931,0.07333062241689904
103932,0.07333061364135567
103933,0.07333060287846303
103934,0.07333059024499447
103935,0.07333057588378479
103936,0.07333055996473456
103937,0.07333054268557831
103938,0.0733305242722365
103939,0.07333050497855176
103940,0.07333048508519628
103941,0.07333046489754175
103942,0.07333044474230316
103943,0.07333042496281578
103944,0.07333040591287711
103945,0.0733303879491867
103946,0.07333037142254041
103947,0.07333035666807222
103948,0.07333034399497218
103949,0.07333033367622323
103950,0.07156088474277308
103951,0.07156088037593772
103952,0.0715608785267762
103953,0.07156087923594957
103954,0.07156088248814439
103955,0.07156088821293684
103956,0.07156089628768816
103957,0.07156090654224417
103958,0.07156091876509839
103959,0.07156093271060587
103960,0.0715609481068039
103961,0.0715609646634067
103962,0.07156098207958722
103963,0.07156100005122773
103964,0.07156101827740373
103965,0.07156103646595177
103966,0.0715610543380514
103967,0.07156107163182214
103968,0.07156108810499046
103969,0.07156110353672351
103970,0.07156111772875093
103971,0.07156113050590984
103972,0.07156114171625064
103973,0.07156115123083598
103974,0.07156115894335438
103975,0.07156116476965559
103976,0.07156116864729763
103977,0.0715611705351782
103978,0.07156117041330408
103979,0.07156116828273396
103980,0.0715611641657113
103981,0.07156115810598455
103982,0.0715611501692926
103983,0.07156114044397263
103984,0.07156112904162651
103985,0.07156111609776014
103986,0.07156110177228822
103987,0.071561086249777
103988,0.07156106973928017
103989,0.07156105247361141
103990,0.07156103470789452
103991,0.07156101671724081
103992,0.0715609987934282
103993,0.07156098124049887
103994,0.07156096436925388
103995,0.07156094849070282
103996,0.07156093390861906
103997,0.07156092091145108
103998,0.07156090976393328
103999,0.07156090069881771
104000,0.06937854792798136
104001,0.06937854408775311
104002,0.06937854246708974
104003,0.06937854310108107
104004,0.0693785459772316
104005,0.06937855103611214
104006,0.06937855817362637
104007,0.06937856724472788
104008,0.06937857806833755
104009,0.06937859043315388
104010,0.06937860410401997
104011,0.06937861882851401
104012,0.06937863434345642
104013,0.06937865038107469
104014,0.06937866667462447
104015,0.06937868296332968
104016,0.06937869899656438
104017,0.0693787145372561
104018,0.069378729364535
104019,0.0693787432756892
104020,0.06937875608751104
104021,0.06937876763713408
104022,0.06937877778246632
104023,0.06937878640232471
104024,0.06937879339636963
104025,0.06937879868492822
104026,0.0693788022087827
104027,0.06937880392898563
104028,0.0693788038267483
104029,0.06937880190343294
104030,0.06937879818066207
104031,0.06937879270054212
104032,0.06937878552598034
104033,0.06937877674105704
104034,0.06937876645139639
104035,0.0693787547844629
104036,0.06937874188969245
104037,0.06937872793835403
104038,0.06937871312302626
104039,0.06937869765656823
104040,0.06937868177046619
104041,0.06937866571245038
104042,0.06937864974330014
104043,0.06937863413279305
104044,0.06937861915480484
104045,0.06937860508162866
104046,0.06937859217765294
104047,0.06937858069260866
104048,0.06937857085466294
104049,0.06937856286368765
104050,0.06682954635884586
104051,0.06682954297183846
104052,0.06682954154807719
104053,0.06682954211801859
104054,0.06682954467135173
104055,0.06682954915749673
104056,0.06682955548740319
104057,0.06682956353652733
104058,0.06682957314880178
104059,0.06682958414136561
104060,0.06682959630979779
104061,0.06682960943359378
104062,0.06682962328164241
104063,0.06682963761749011
104064,0.06682965220422292
104065,0.06682966680884192
104066,0.06682968120605544
104067,0.06682969518145525
104068,0.066829708534081
104069,0.06682972107840845
104070,0.06682973264581882
104071,0.06682974308562198
104072,0.06682975226571393
104073,0.06682976007295044
104074,0.06682976641331692
104075,0.06682977121196684
104076,0.06682977441319261
104077,0.06682977598038062
104078,0.0668297758959901
104079,0.06682977416158131
104080,0.06682977079790431
104081,0.0668297658450447
104082,0.06682975936260802
104083,0.06682975142990889
