,Electric potential
117076,0.0002597913381344299
117077,0.0002572616175253597
117078,0.00025323078864743486
117079,0.0002477641195347267
117080,0.00024094918175803095
117081,0.0002328918420219711
117082,0.0002237116590597997
117083,0.0002135370051987558
117084,0.00020250022034305133
117085,0.00019073306769682444
117086,0.000178362703766949
117087,0.00016550830942252095
117088,0.00015227846271987971
117089,0.00013876927467381685
117090,0.00012506326064704701
117091,0.000111228884649701
117092,9.732069168855575e-05
117093,8.337993302437913e-05
117094,6.943558855466344e-05
117095,5.5505696947008566e-05
117096,4.159891503942629e-05
117097,2.7716241104237317e-05
117098,1.3852849945610077e-05
117099,0.0
117100,0.0
117101,1.528871895069016e-05
117102,2.633184585690492e-05
117103,3.74322286531007e-05
117104,4.859655559310105e-05
117105,5.982669990961961e-05
117106,7.111924033714959e-05
117107,8.246401375545804e-05
117108,9.384258556599797e-05
117109,0.00010522689408951573
117110,0.00011657814995260447
117111,0.00012784604215615848
117112,0.00013896830879475702
117113,0.0001498707392520269
117114,0.0001604676769265773
117115,0.00017066308424975514
117116,0.0001803522136998859
117117,0.0001894238993131321
117118,0.00019776344353301543
117119,0.00020525602629365634
117120,0.00021179051088370115
117121,0.00021726346995093741
117122,0.00022158321176444468
117123,0.00022467355867028258
117124,0.00022647712278552106
117125,0.00022695784236066371
117126,0.0002261025865006278
117127,0.00022392170268132304
117128,0.0002204484635652986
117129,0.00021573745712626227
117130,0.00020986204617208986
117131,0.000202911090128702
117132,0.0001949851662436966
117133,0.0001861925457972159
117134,0.00017664517406067
117135,0.00016645487459868733
117136,0.0001557299552775484
117137,0.00014457234211723183
117138,0.00013307531464481972
117139,0.00012132186816740443
117140,0.00010938368815561319
117141,9.732069168855575e-05
117142,8.518107104723554e-05
117143,7.300176424263772e-05
117144,6.080927494126658e-05
117145,4.862076794467076e-05
117146,3.644537407021463e-05
117147,2.4285648102797848e-05
117148,1.2139133852851166e-05
117149,0.0
117150,0.0
117151,1.3151014323690383e-05
117152,2.2626281486088287e-05
117153,3.214880734032455e-05
117154,4.172305875307613e-05
117155,5.134929633823761e-05
117156,6.102328214624976e-05
117157,7.073511191538612e-05
117158,8.04679537239382e-05
117159,9.019692948860806e-05
117160,9.988821715549372e-05
117161,0.00010949841996632601
117162,0.0001189742504297814
117163,0.00012825258160817338
117164,0.00013726091857848972
117165,0.0001459183357378478
117166,0.00015413690997148746
117167,0.0001618236554175489
117168,0.0001688829334023202
117169,0.0001752192729913968
117170,0.00018074049670166925
117171,0.00018536100663590926
117172,0.000189005053833665
117173,0.00019160979329849347
117174,0.00019312792349323815
117175,0.0001935297248669926
117176,0.0001928043474128173
117177,0.00019096024963978468
117178,0.00018802475521448404
117179,0.0001840427614675395
117180,0.0001790746978428006
117181,0.0001731938847715294
117182,0.0001664834789170209
117183,0.0001590332065385444
117184,0.00015093608308444515
117185,0.00014228529680780202
117186,0.00013317140171960793
117187,0.00012367992584860532
117188,0.0001138894597221203
117189,0.00010387025154574507
117190,9.368330283801156e-05
117191,8.33799330243791e-05
117192,7.300176424263772e-05
117193,6.2581067919625e-05
117194,5.2141411449828575e-05
117195,4.1698545086759976e-05
117196,3.126147438852767e-05
117197,2.0833670754738206e-05
117198,1.04143804531318e-05
117199,0.0
117200,0.0
117201,1.0998135621710672e-05
117202,1.889596808286262e-05
117203,2.6832756057237145e-05
117204,3.4811135440829304e-05
117205,4.283012787337134e-05
117206,5.0885077892722815e-05
117207,5.896675096870699e-05
117208,6.7060308441739e-05
117209,7.514439197390873e-05
117210,8.319039601399458e-05
117211,9.11619693651648e-05
117212,9.901478313123264e-05
117213,0.00010669660446120733
117214,0.00011414771485828492
117215,0.000121301705520166
117216,0.00012808666929745103
117217,0.00013442678935798616
117218,0.00014024429927450238
117219,0.00014546175963988124
117220,0.0001500045650229568
117221,0.000153803565502266
117222,0.00015679766306746017
117223,0.00015893622876901432
117224,0.00016018118487449846
117225,0.00016050860935614916
117226,0.00015990974780230973
117227,0.0001583913581930365
117228,0.00015597536281434187
117229,0.00015269783341898658
117230,0.00014860738458380996
117231,0.00014376309057614878
117232,0.00013823206882935412
117233,0.00013208688621451796
117234,0.00012540294268855595
117235,0.00011825597248989932
117236,0.00011071977907439439
117237,0.00010286429032124576
117238,9.475398906405588e-05
117239,8.644674404717417e-05
117240,7.799304044056757e-05
117241,6.943558855466342e-05
117242,6.0809274941266585e-05
117243,5.2141411449828575e-05
117244,4.345223429309893e-05
117245,3.475560570966419e-05
117246,2.6059874217296877e-05
117247,1.736885457771193e-05
117248,8.682894406613223e-06
117249,0.0
117250,0.0
117251,8.833681542437224e-06
117252,1.5147464725633131e-05
117253,2.149379556251626e-05
117254,2.7873550946644466e-05
117255,3.4284686882331306e-05
117256,4.0722422425243806e-05
117257,4.717853929838461e-05
117258,5.364053243024639e-05
117259,6.00908535486119e-05
117260,6.650632159803984e-05
117261,7.285772999061645e-05
117262,7.910967489375878e-05
117263,8.52206306375918e-05
117264,9.114329837931921e-05
117265,9.682524962350756e-05
117266,0.00010220987640519798
117267,0.00010723764505726684
117268,0.0001118476312501445
117269,0.00011597929177319685
117270,0.00011957440532454933
117271,0.00012257909294257756
117272,0.0001249458115151266
117273,0.0001266352038474258
117274,0.00012761768833313393
117275,0.0001278746816314726
117276,0.0001273993688196287
117277,0.00012619696566137776
117278,0.00012428445392283276
117279,0.00012168980911423154
117280,0.00011845077633219783
117281,0.00011461328005887554
117282,0.0001102295748532834
117283,0.00010535625424029348
117284,0.0001000522346702873
117285,9.437682145425297e-05
117286,8.838794633517241e-05
117287,8.214064461651484e-05
117288,7.568581635757348e-05
117289,6.906929354754009e-05
117290,6.233121527843647e-05
117291,5.5505696947008566e-05
117292,4.8620767944670764e-05
117293,4.1698545086759976e-05
117294,3.475560570966419e-05
117295,2.780352418657148e-05
117296,2.0849537720865783e-05
117297,1.3897310806325009e-05
117298,6.947771903618508e-06
117299,0.0
117300,0.0
117301,6.659069387156873e-06
117302,1.1384445381261895e-05
117303,1.6138248620663787e-05
117304,2.09190030537075e-05
117305,2.5723531315568796e-05
117306,3.054715532728377e-05
117307,3.538299612482288e-05
117308,4.022119675700912e-05
117309,4.504827742086801e-05
117310,4.9846658640294685e-05
117311,5.4594356177945386e-05
117312,5.9264853764991125e-05
117313,6.382716591147573e-05
117314,6.824610569653321e-05
117315,7.248277036564935e-05
117316,7.649525099450703e-05
117317,8.023956195548571e-05
117318,8.367077222445722e-05
117319,8.674430480515866e-05
117320,8.941735422240029e-05
117321,9.165035697489483e-05
117322,9.340843805031837e-05
117323,9.466275001531595e-05
117324,9.53916213326369e-05
117325,9.558143825168529e-05
117326,9.522719975255303e-05
117327,9.433270645203747e-05
117328,9.291037002437566e-05
117329,9.098065681828874e-05
117330,8.857120499979821e-05
117331,8.571567598514637e-05
117332,8.245241606930328e-05
117333,7.882301185459372e-05
117334,7.487082322036786e-05
117335,7.063957096433409e-05
117336,6.617204440486331e-05
117337,6.15089790615431e-05
117338,5.668813799180243e-05
117339,5.174361421153169e-05
117340,4.670535723600194e-05
117341,4.1598915039426294e-05
117342,3.6445374070214644e-05
117343,3.126147438852767e-05
117344,2.6059874217296877e-05
117345,2.0849537720865783e-05
117346,1.5636221050732058e-05
117347,1.0423034012116293e-05
117348,5.211057536463085e-06
117349,0.0
117350,0.0
117351,4.4722333147822625e-06
117352,7.607444063384511e-06
117353,1.076953746296805e-05
117354,1.395295803636708e-05
117355,1.7153294345601407e-05
117356,2.036632090214853e-05
117357,2.3586886277552708e-05
117358,2.6808103768985143e-05
117359,3.0020800169022107e-05
117360,3.3213149858565046e-05
117361,3.637045433679852e-05
117362,3.947505326142071e-05
117363,4.250636721259154e-05
117364,4.544107819580736e-05
117365,4.825345418684054e-05
117366,5.091582040876578e-05
117367,5.3399173479236843e-05
117368,5.5673925846134155e-05
117369,5.771075787965947e-05
117370,5.948154462382563e-05
117371,6.096031471954047e-05
117372,6.21241916692969e-05
117373,6.295426362324232e-05
117374,6.34363281692482e-05
117375,6.35614636967483e-05
117376,6.332638867797706e-05
117377,6.273358393475841e-05
117378,6.179116932309486e-05
117379,6.051254356032402e-05
117380,5.8915812285834624e-05
117381,5.7023043174468015e-05
117382,5.485939669927541e-05
117383,5.2452186228625984e-05
117384,4.982992143981255e-05
117385,4.702138502113167e-05
117386,4.405478524557247e-05
117387,4.095701741357332e-05
117388,3.775305661597214e-05
117389,3.44654938819733e-05
117390,3.111421843779358e-05
117391,2.7716241104237317e-05
117392,2.428564810279785e-05
117393,2.083367075473821e-05
117394,1.7368854577711933e-05
117395,1.3897310806325009e-05
117396,1.0423034012116293e-05
117397,6.948270882690853e-06
117398,3.4739269689054675e-06
117399,0.0
117400,0.0
117401,2.2633341606335034e-06
117402,3.8137002077716716e-06
117403,5.389268377236359e-06
117404,6.978880481408975e-06
117405,8.577913657149455e-06
117406,1.018346850164698e-05
117407,1.179267078110172e-05
117408,1.3401942790239303e-05
117409,1.5006628634025269e-05
117410,1.660077903127694e-05
117411,1.8177030466021205e-05
117412,1.9726557628267062e-05
117413,2.1239094375148414e-05
117414,2.2703024281114614e-05
117415,2.4105543003012448e-05
117416,2.5432893273210036e-05
117417,2.6670670254142312e-05
117418,2.7804190772542657e-05
117419,2.8818915071615535e-05
117420,2.9700904694725842e-05
117421,3.043729553297156e-05
117422,3.1016761550633186e-05
117423,3.1429942825469085e-05
117424,3.166981175276682e-05
117425,3.173195379168681e-05
117426,3.161474392517874e-05
117427,3.1319406700835515e-05
117428,3.0849955685948194e-05
117429,3.0213016582216713e-05
117430,2.9417546212432685e-05
117431,2.847446628911666e-05
117432,2.7396235669262303e-05
117433,2.6196387328831844e-05
117434,2.4889056498481646e-05
117435,2.3488524512780386e-05
117436,2.2008799379430397e-05
117437,2.046324943869504e-05
117438,1.886430135293945e-05
117439,1.7223208587066233e-05
117440,1.5549891948408358e-05
117441,1.385284994561008e-05
117442,1.213913385285117e-05
117443,1.04143804531318e-05
117444,8.682894406613224e-06
117445,6.947771903618509e-06
117446,5.211057536463085e-06
117447,3.4739269689054667e-06
117448,1.7368888149168377e-06
117449,0.0
117450,0.0
117451,0.0
117452,0.0
117453,0.0
117454,0.0
117455,0.0
117456,0.0
117457,0.0
117458,0.0
117459,0.0
117460,0.0
117461,0.0
117462,0.0
117463,0.0
117464,0.0
117465,0.0
117466,0.0
117467,0.0
117468,0.0
117469,0.0
117470,0.0
117471,0.0
117472,0.0
117473,0.0
117474,0.0
117475,0.0
117476,0.0
117477,0.0
117478,0.0
117479,0.0
117480,0.0
117481,0.0
117482,0.0
117483,0.0
117484,0.0
117485,0.0
117486,0.0
117487,0.0
117488,0.0
117489,0.0
117490,0.0
117491,0.0
117492,0.0
117493,0.0
117494,0.0
117495,0.0
117496,0.0
117497,0.0
117498,0.0
117499,0.0
117500,0.0
117501,0.0
117502,0.0
117503,0.0
117504,0.0
117505,0.0
117506,0.0
117507,0.0
117508,0.0
117509,0.0
117510,0.0
117511,0.0
117512,0.0
117513,0.0
117514,0.0
117515,0.0
117516,0.0
117517,0.0
117518,0.0
117519,0.0
117520,0.0
117521,0.0
117522,0.0
117523,0.0
117524,0.0
117525,0.0
117526,0.0
117527,0.0
117528,0.0
117529,0.0
117530,0.0
117531,0.0
117532,0.0
117533,0.0
117534,0.0
117535,0.0
117536,0.0
117537,0.0
117538,0.0
117539,0.0
117540,0.0
117541,0.0
117542,0.0
117543,0.0
117544,0.0
117545,0.0
117546,0.0
117547,0.0
117548,0.0
117549,0.0
117550,0.0
117551,1.7018100829596742e-06
117552,3.0359086971995962e-06
117553,4.374837521424416e-06
117554,5.717306290209318e-06
117555,7.062001791678488e-06
117556,8.407321799824807e-06
117557,9.751098426063005e-06
117558,1.1090391526762758e-05
117559,1.2421342562433942e-05
117560,1.3739076696479427e-05
117561,1.5037648036831392e-05
117562,1.6310027894255815e-05
117563,1.7548138281272882e-05
117564,1.874293339209619e-05
117565,1.988453104585807e-05
117566,2.096239436047149e-05
117567,2.1965561467799328e-05
117568,2.2882918090942495e-05
117569,2.370350453244213e-05
117570,2.4416845375950006e-05
117571,2.501328733693551e-05
117572,2.548432857769896e-05
117573,2.5822921763782857e-05
117574,2.6023733433963646e-05
117575,2.6083344002731812e-05
117576,2.600037586429823e-05
117577,2.577554139599137e-05
117578,2.5411607784337125e-05
117579,2.4913281026689113e-05
117580,2.428701665971717e-05
117581,2.35407692308019e-05
117582,2.2683695858725096e-05
117583,2.172583117700861e-05
117584,2.0677751441873158e-05
117585,1.9550244708878596e-05
117586,1.8354001963608577e-05
117587,1.709934124139522e-05
117588,1.579597342198207e-05
117589,1.4452814830740978e-05
117590,1.3077848201925594e-05
117591,1.1678029930192757e-05
117592,1.0259237386463622e-05
117593,8.826243901557635e-06
117594,7.3826964867706075e-06
117595,5.931039418423413e-06
117596,4.4722333147822625e-06
117597,3.0048177147453857e-06
117598,1.5218110657316236e-06
117599,0.0
117600,0.0
117601,3.0359086971995962e-06
117602,5.334981230782458e-06
117603,7.64309963327897e-06
117604,9.95777652348868e-06
117605,1.2276659319207455e-05
117606,1.4596960091676805e-05
117607,1.691492700762496e-05
117608,1.9225468023895646e-05
117609,2.1521891064579835e-05
117610,2.3795731927600632e-05
117611,2.6036658496231975e-05
117612,2.823245027117481e-05
117613,3.036905694974479e-05
117614,3.243074088789717e-05
117615,3.440030701870899e-05
117616,3.625942080368333e-05
117617,3.7989010461866994e-05
117618,3.956974443060236e-05
117619,4.09825692076378e-05
117620,4.220928695672809e-05
117621,4.323314716077964e-05
117622,4.403942283800275e-05
117623,4.461594000104391e-05
117624,4.495352958863273e-05
117625,4.504637424550483e-05
117626,4.489222797874083e-05
117627,4.449249446678421e-05
117628,4.385215894662489e-05
117629,4.2979578263108285e-05
117630,4.1886142867318384e-05
117631,4.0585832399148685e-05
117632,3.9094692273915996e-05
117633,3.743026198506921e-05
117634,3.5610986522560914e-05
117635,3.3655640577560216e-05
117636,3.1582791485333576e-05
117637,2.941032172180484e-05
117638,2.7155025829903795e-05
117639,2.4832290463262965e-05
117640,2.245586019443347e-05
117641,2.0037685981336677e-05
117642,1.758784745461517e-05
117643,1.5114533553275102e-05
117644,1.2624056471826733e-05
117645,1.0120858022037061e-05
117646,7.60744406338451e-06
117647,5.084180789437453e-06
117648,2.5491359990713453e-06
117649,0.0
117650,0.0
117651,4.374837521424416e-06
117652,7.64309963327897e-06
117653,1.0925202146538635e-05
117654,1.4217490955614541e-05
117655,1.7516641173194006e-05
117656,2.0818765289999215e-05
117657,2.411861314127299e-05
117658,2.7409012378045852e-05
117659,3.068048547655382e-05
117660,3.3920995984637375e-05
117661,3.711580534906418e-05
117662,4.024743832506865e-05
117663,4.329576244891684e-05
117664,4.6238188962273414e-05
117665,4.905000089062634e-05
117666,5.170480967852807e-05
117667,5.417513546545297e-05
117668,5.6433098291237745e-05
117669,5.845119890278537e-05
117670,6.020315920807904e-05
117671,6.166478473914095e-05
117672,6.281480574318895e-05
117673,6.363565064586699e-05
117674,6.411410632345849e-05
117675,6.424182422094286e-05
117676,6.40156397363723e-05
117677,6.343768384378203e-05
117678,6.25152795922216e-05
117679,6.126063053875545e-05
117680,5.969032187909242e-05
117681,5.7824666666474406e-05
117682,5.568693799244994e-05
117683,5.3302532711996645e-05
117684,5.069811308929461e-05
117685,4.790076993769934e-05
117686,4.493724510603917e-05
117687,4.1833243418174395e-05
117688,3.8612855360851e-05
117689,3.529810281476372e-05
117690,3.190861162671885e-05
117691,2.846140726476511e-05
117692,2.4970823359716208e-05
117693,2.1448507648289808e-05
117694,1.7903506095052782e-05
117695,1.4342406390228875e-05
117696,1.0769537462968047e-05
117697,7.187288641766448e-06
117698,3.596828492178992e-06
117699,0.0
117700,0.0
117701,5.717306290209318e-06
117702,9.95777652348868e-06
117703,1.4217490955614541e-05
117704,1.8491776758985708e-05
117705,2.2776486849173186e-05
117706,2.7066782336455e-05
117707,3.135605025687409e-05
117708,3.563515019013159e-05
117709,3.9891898426916075e-05
117710,4.411072356818014e-05
117711,4.827246758520375e-05
117712,5.2354329598164476e-05
117713,5.632996016197997e-05
117714,6.0169716735731976e-05
117715,6.384108897736863e-05
117716,6.730929686796172e-05
117717,7.053805620534505e-05
117718,7.349049542437728e-05
117719,7.613019587093834e-05
117720,7.842231568866057e-05
117721,8.033474668994107e-05
117722,8.183924538805569e-05
117723,8.291247509044483e-05
117724,8.353689661861823e-05
117725,8.370145134457099e-05
117726,8.340199167682788e-05
117727,8.264143004249278e-05
117728,8.142959631039063e-05
117729,7.978281355792307e-05
117730,7.77232210143522e-05
117731,7.52778889849631e-05
117732,7.247778208114994e-05
117733,6.935663329070334e-05
117734,6.594979216595675e-05
117735,6.229310618514748e-05
117736,5.842188615835234e-05
117737,5.436999570301795e-05
117738,5.016909268112386e-05
117739,4.584803833389136e-05
117740,4.1432478693173675e-05
117741,3.6944593423579337e-05
117742,3.240300005240881e-05
117743,2.7822797051014788e-05
117744,2.3215728414375977e-05
117745,1.859045781165378e-05
117746,1.3952958036367073e-05
117747,9.307061432168242e-06
117748,4.655279877580347e-06
117749,0.0
117750,0.0
117751,7.0620017916784875e-06
117752,1.2276659319207455e-05
117753,1.7516641173194006e-05
117754,2.2776486849173186e-05
117755,2.8051447267245423e-05
117756,3.333593849070764e-05
117757,3.8622169271979263e-05
117758,4.3899184186705954e-05
117759,4.91522046645693e-05
117760,5.436218336184041e-05
117761,5.95055389877632e-05
117762,6.455406871260644e-05
117763,6.947504909997007e-05
117764,7.423154055137977e-05
117765,7.878290795282145e-05
117766,8.30855631948696e-05
117767,8.709392443174368e-05
117768,9.076157321063282e-05
117769,9.40425750370213e-05
117770,9.689291298680848e-05
117771,9.927196938790693e-05
117772,0.00010114397929121116
117773,0.00010247937326797682
117774,0.00010325592745802062
117775,0.0001034596465207054
117776,0.0001030853200760939
117777,0.00010213671424840979
117778,0.00010062638502658217
117779,9.857512670202729e-05
117780,9.601109377187843e-05
117781,9.296865576818928e-05
117782,8.948705947241952e-05
117783,8.560898077222736e-05
117784,8.137904887052252e-05
117785,7.684241942102908e-05
117786,7.204346187359134e-05
117787,6.70246116787653e-05
117788,6.182542191255411e-05
117789,5.6481833048018774e-05
117790,5.102566538763566e-05
117791,4.548432704383843e-05
117792,3.988072193081639e-05
117793,3.4233337437298666e-05
117794,2.8556490788394723e-05
117795,2.286071738087368e-05
117796,1.7153294345601403e-05
117797,1.1438906060731063e-05
117798,5.720459940260506e-06
117799,0.0
117800,0.0
117801,8.407321799824807e-06
117802,1.4596960091676808e-05
117803,2.081876528999922e-05
117804,2.706678233645501e-05
117805,3.333593849070764e-05
117806,3.962016346192296e-05
117807,4.59107188349244e-05
117808,5.219502774416571e-05
117809,5.845586135896307e-05
117810,6.467077968541384e-05
117811,7.081178749892364e-05
117812,7.684520325459851e-05
117813,8.273175617323463e-05
117814,8.84269321136312e-05
117815,9.388158639286546e-05
117816,9.904283328396721e-05
117817,0.00010385520854963579
117818,0.00010826208404849493
117819,0.00011220729350186581
117820,0.00011563690775102267
117821,0.00011850107854577121
117822,0.0001207558546325563
117823,0.00012236486514290233
117824,0.00012330076503775484
117825,0.00012354634676765104
117826,0.00012309524127707735
117827,0.00012195215858078892
117828,0.0001201326507044501
117829,0.00011766241427969447
117830,0.00011457618266996258
117831,0.00011091628464370805
117832,0.00010673096563502842
117833,0.00010207257709823902
117834,9.699573927757244e-05
117835,9.155557399182483e-05
117836,8.580608877838982e-05
117837,7.979877442006137e-05
117838,7.358145700839654e-05
117839,6.719742550760017e-05
117840,6.068483799901895e-05
117841,5.407639555412606e-05
117842,4.739926260769335e-05
117843,4.0675206960905424e-05
117844,3.3920931002402586e-05
117845,2.7148567895008706e-05
117846,2.0366320902148527e-05
117847,1.3579226674976622e-05
117848,6.790014661869261e-06
117849,0.0
117850,0.0
117851,9.751098426063004e-06
117852,1.6914927007624957e-05
117853,2.4118613141272992e-05
117854,3.13560502568741e-05
117855,3.8622169271979263e-05
117856,4.59107188349244e-05
117857,5.3212288066456924e-05
117858,6.051291198409912e-05
117859,6.779309072203652e-05
117860,7.502710258661515e-05
117861,8.218256617714158e-05
117862,8.922025114875994e-05
117863,9.60941583900405e-05
117864,0.00010275189743629525
117865,0.00010913538650385619
117866,0.00011518189067977303
117867,0.00012082539763469935
117868,0.00012599830881831385
117869,0.00013063339899532436
117870,0.00013466597042117006
117871,0.0001380361028409813
117872,0.00014069088015289345
117873,0.00014258646233681542
117874,0.00014368986988199178
117875,0.00014398035907901645
117876,0.00014345029019428927
117877,0.00014210542491768118
117878,0.00013996463108403414
117879,0.0001370590168414737
117880,0.00013343055806885645
117881,0.00012913031725443052
117882,0.00012421637575069162
117883,0.00011875161251106635
117884,0.00011280146110451178
117885,0.00010643176461177354
117886,9.970682768722629e-05
117887,9.268773993084327e-05
117888,8.543101805058917e-05
117889,7.798758894479109e-05
117890,7.040211391080514e-05
117891,6.271263698917715e-05
117892,5.4950528514036776e-05
117893,4.7140688153410584e-05
117894,3.930196945936834e-05
117895,3.1447789063915226e-05
117896,2.3586886277552705e-05
117897,1.5724199966372634e-05
117898,7.861825172015046e-06
117899,0.0
117900,0.0
117901,1.1090391526762758e-05
117902,1.9225468023895646e-05
117903,2.7409012378045852e-05
117904,3.5635150190131585e-05
117905,4.3899184186705954e-05
117906,5.219502774416571e-05
117907,6.051291198409911e-05
117908,6.883775543112692e-05
117909,7.714800203205448e-05
117910,8.54147905516196e-05
117911,9.360140574773833e-05
117912,0.0001016630137540213
117913,0.00010954670952017182
117914,0.00011719191318871269
117915,0.00012453115009970729
117916,0.0001314912378933416
117917,0.0001379948849996744
117918,0.0001439626787684604
117919,0.00014931541035411214
117920,0.00015397664992680346
117921,0.00015787545346838874
117922,0.00016094905562841853
117923,0.00016314538626573488
117924,0.00016442524514898496
117925,0.00016476398215512238
117926,0.0001641525594002049
117927,0.00016259791483835053
117928,0.00016012259946764003
117929,0.00015676371625462427
117930,0.00015257124151037236
117931,0.00014760585258765733
117932,0.0001419364149127533
117933,0.00013563729428824306
117934,0.00012878565730973932
117935,0.00012145890593957964
117936,0.00011373236552322814
117937,0.00010567731319949878
117938,9.735939999847358e-05
117939,8.88374884999231e-05
117940,8.01629012794774e-05
117941,7.137905493355209e-05
117942,6.252144066895772e-05
117943,5.361790487083723e-05
117944,4.468918071018868e-05
117945,3.5749623245775755e-05
117946,2.680810376898514e-05
117947,1.7869022270883455e-05
117948,8.933398230539262e-06
117949,0.0
117950,0.0
117951,1.2421342562433937e-05
117952,2.152189106457983e-05
117953,3.068048547655381e-05
117954,3.9891898426916075e-05
117955,4.9152204664569295e-05
117956,5.8455861358963067e-05
117957,6.779309072203651e-05
117958,7.714800203205448e-05
117959,8.649723361643887e-05
117960,9.580896120191861e-05
117961,0.00010504221898000056
117962,0.00011414653985785003
117963,0.000123061951469996
117964,0.00013171937596491863
117965,0.000140041479968432
117966,0.0001479440086563827
117967,0.00015533761549693399
117968,0.0001621301679978464
117969,0.00016822947163920305
117970,0.00017354631227586034
117971,0.00017799767615623744
117972,0.00018150997180791742
117973,0.00018402205515435883
117974,0.00018548785341614339
117975,0.00018587839788004445
117976,0.00018518311101659008
117977,0.0001834102469858496
117978,0.00018058645051541216
117979,0.00017675546948094038
117980,0.00017197612248185008
117981,0.00016631967629822874
117982,0.00015986682356081215
117983,0.00015270446555332712
117984,0.0001449224993157704
117985,0.00013661078538321317
117986,0.00012785643762610287
117987,0.00011874153549482477
117988,0.00010934131694560246
117989,9.972287184047227e-05
117990,8.994432367195906e-05
117991,8.005446360434779e-05
117992,7.009278530354091e-05
117993,6.008986111361684e-05
117994,5.006799843407831e-05
117995,4.004211788883516e-05
117996,3.0020800169022093e-05
117997,2.00074545616485e-05
117998,1.0001568073278074e-05
117999,0.0
118000,0.0
118001,1.3739076696479424e-05
118002,2.3795731927600632e-05
118003,3.3920995984637375e-05
118004,4.4110723568180154e-05
118005,5.436218336184041e-05
118006,6.467077968541385e-05
118007,7.502710258661515e-05
118008,8.541479055161963e-05
118009,9.580896120191861e-05
118010,0.00010617504017764701
118011,0.0001164679312587866
118012,0.0001266315394526472
118013,0.00013659869408795251
118014,0.0001462915333287844
118015,0.00015562241091431495
118016,0.00016449537243620185
118017,0.00017280822279418516
118018,0.00018045516951020675
118019,0.00018732998035969866
118020,0.0001933295419967912
118021,0.00019835765439905374
118022,0.00020232885095541225
118023,0.0002051720033466309
118024,0.00020683346076985897
118025,0.00020727948907429757
118026,0.0002064978180178973
118027,0.00020449817088061912
118028,0.00020131173273043812
118029,0.00019698960141223382
118030,0.0001916003474083131
118031,0.00018522687477966725
118032,0.00017796281808892187
118033,0.00016990872628051546
118034,0.00016116827495797422
118035,0.00015184471787825092
118036,0.00014203774350906245
118037,0.00013184085061313368
118038,0.0001213393048927592
118039,0.00011060869212924276
118040,9.971404547014523e-05
118041,8.87094971480115e-05
118042,7.763838795570455e-05
118043,6.65337600944648e-05
118044,5.541915869010755e-05
118045,4.430967218625914e-05
118046,3.321314985856503e-05
118047,2.2131544065811746e-05
118048,1.1062334377313466e-05
118049,0.0
118050,0.0
118051,1.503764803683139e-05
118052,2.6036658496231975e-05
118053,3.711580534906418e-05
118054,4.8272467585203766e-05
118055,5.950553898776321e-05
118056,7.081178749892364e-05
118057,8.218256617714158e-05
118058,9.360140574773833e-05
118059,0.00010504221898000057
118060,0.00011646793125878659
118061,0.00012782947781775887
118062,0.00013906518580845677
118063,0.00015010060047863311
118064,0.0001608488326537316
118065,0.00017121150565638514
118066,0.00018108036562331574
118067,0.00019033959020357125
118068,0.00019886878743254925
118069,0.00020654662120968514
118070,0.00021325493647265288
118071,0.00021888319246571742
118072,0.0002233329550739266
118073,0.000226522158631566
118074,0.00022838883280908997
118075,0.000228894007358326
118076,0.00022802355838453487
118077,0.00022578884058681406
118078,0.0002222260512950189
118079,0.0002173943808822339
118080,0.00021137310553678683
118081,0.0002042578591861835
118082,0.00019615637230445816
118083,0.0001871839825710577
118084,0.000177459207609943
118085,0.0001670996295310635
118086,0.00015621828359879797
118087,0.00014492067862071183
118088,0.00013330251314865865
118089,0.00012144809579740952
118090,0.0001094294338830514
118091,9.730592372503969e-05
118092,8.51245579527109e-05
118093,7.292055828277363e-05
118094,6.071834403559253e-05
118095,4.8532754469211805e-05
118096,3.637045433679851e-05
118097,2.4231464853286342e-05
118098,1.211077500900885e-05
118099,0.0
118100,0.0
118101,1.631002789425581e-05
118102,2.823245027117481e-05
118103,4.024743832506865e-05
118104,5.2354329598164476e-05
118105,6.455406871260642e-05
118106,7.68452032545985e-05
118107,8.922025114875993e-05
118108,0.00010166301375402127
118109,0.00011414653985785005
118110,0.0001266315394526472
118111,0.00013906518580845674
118112,0.00015138033156023706
118113,0.00016349521203185132
118114,0.0001753137311783432
118115,0.00018672642867409995
118116,0.0001976122122954714
118117,0.0002078409075945417
118118,0.00021727662704577405
118119,0.00022578189528258465
118120,0.00023322239040504865
118121,0.0002394720814701646
118122,0.00024441846980520824
118123,0.0002479675888796565
118124,0.00025004839572535
118125,0.00025061620471906467
118126,0.00024965487469438277
118127,0.00024717755839025716
118128,0.0002432259475780961
118129,0.0002378680809633688
118130,0.0002311949063109393
118131,0.00022331588632039384
118132,0.00021435399798242942
118133,0.00020444049303538684
118134,0.0001937097654629849
118135,0.0001822946191289161
118136,0.0001703221562027256
118137,0.00015791042712211736
118138,0.000145165906020566
118139,0.0001321817895284164
118140,0.00011903706604919959
118141,0.00010579626841791161
118142,9.250980431847484e-05
118143,7.921475351333217e-05
118144,6.593602562687005e-05
118145,5.268778362492213e-05
118146,3.9475053261420696e-05
118147,2.629545519525876e-05
118148,1.31410124307934e-05
118149,0.0
118150,0.0
118151,1.7548138281272875e-05
118152,3.0369056949744786e-05
